"25";"8";"4";"14";"28";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"26";"9";"5";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"27";"9";"5";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"28";"9";"5";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"29";"9";"5";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"30";"9";"5";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"31";"10";"5";"14";"29";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"32";"10";"5";"14";"30";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"33";"11";"6";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"34";"11";"6";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"35";"11";"6";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"36";"11";"6";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"37";"12";"6";"14";"31";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"38";"13";"7";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"39";"13";"7";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"40";"13";"7";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"41";"13";"7";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"42";"14";"7";"14";"32";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"43";"14";"7";"14";"33";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"44";"14";"7";"14";"34";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"45";"15";"8";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"46";"15";"8";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"47";"15";"8";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"48";"15";"8";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"49";"16";"8";"14";"35";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"50";"16";"8";"14";"36";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"51";"17";"9";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"52";"17";"9";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"53";"17";"9";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"54";"17";"9";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"55";"18";"9";"14";"37";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"56";"19";"10";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"57";"19";"10";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"58";"19";"10";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"59";"19";"10";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"60";"19";"10";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"61";"20";"10";"14";"38";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"62";"21";"11";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"63";"21";"11";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"64";"21";"11";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"65";"21";"11";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"66";"21";"11";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"67";"22";"11";"14";"39";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"68";"22";"11";"14";"40";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"69";"23";"12";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"70";"23";"12";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"71";"23";"12";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"72";"23";"12";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"73";"23";"12";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"74";"23";"12";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"75";"24";"12";"14";"41";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"76";"25";"13";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"77";"25";"13";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"78";"25";"13";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"79";"25";"13";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"80";"25";"13";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"81";"26";"13";"14";"42";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"82";"27";"14";"13";"1";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"83";"27";"14";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"84";"27";"14";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"85";"27";"14";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"86";"27";"14";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"87";"27";"14";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"88";"27";"14";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"89";"28";"14";"14";"43";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"90";"28";"14";"14";"44";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"91";"28";"14";"14";"45";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"92";"28";"14";"14";"46";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"93";"28";"14";"14";"47";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"94";"29";"15";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"95";"29";"15";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"96";"29";"15";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"97";"29";"15";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"98";"30";"15";"14";"48";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"99";"31";"16";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"100";"31";"16";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"101";"31";"16";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"102";"31";"16";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"103";"32";"16";"14";"49";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"104";"32";"16";"14";"50";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"105";"33";"17";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"106";"33";"17";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"107";"33";"17";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"108";"33";"17";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"109";"33";"17";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"110";"34";"17";"14";"51";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"111";"34";"17";"14";"52";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"112";"34";"17";"14";"53";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"113";"34";"17";"14";"54";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"114";"35";"18";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"115";"35";"18";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"116";"35";"18";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"117";"35";"18";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"118";"35";"18";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"119";"35";"18";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"120";"36";"18";"14";"55";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"121";"36";"18";"14";"56";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"122";"37";"19";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"123";"37";"19";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"124";"37";"19";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"125";"37";"19";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"126";"37";"19";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"127";"38";"19";"14";"57";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"128";"38";"19";"14";"58";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"129";"38";"19";"14";"59";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"130";"38";"19";"14";"60";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"131";"38";"19";"14";"61";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"132";"38";"19";"14";"62";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"133";"39";"20";"13";"1";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"134";"39";"20";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"135";"39";"20";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"136";"39";"20";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"137";"39";"20";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"138";"39";"20";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"139";"39";"20";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"140";"39";"20";"13";"8";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"141";"40";"20";"14";"63";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"142";"40";"20";"14";"64";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"143";"40";"20";"14";"65";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"144";"41";"21";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"145";"41";"21";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"146";"41";"21";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"147";"41";"21";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"148";"41";"21";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"149";"42";"21";"14";"66";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"150";"43";"22";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"151";"43";"22";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"152";"43";"22";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"153";"43";"22";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"154";"43";"22";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"155";"43";"22";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"156";"44";"22";"14";"67";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"157";"44";"22";"14";"68";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"158";"45";"23";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"159";"45";"23";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"160";"45";"23";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"161";"45";"23";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"162";"45";"23";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"163";"46";"23";"14";"69";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"164";"46";"23";"14";"70";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"165";"47";"24";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"166";"47";"24";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"167";"47";"24";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"168";"47";"24";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"169";"47";"24";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"170";"47";"24";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"171";"48";"24";"14";"71";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"172";"49";"25";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"173";"49";"25";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"174";"49";"25";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"175";"49";"25";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"176";"49";"25";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"177";"50";"25";"14";"72";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"178";"50";"25";"14";"73";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"179";"51";"26";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"180";"51";"26";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"181";"51";"26";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"182";"51";"26";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"183";"51";"26";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"184";"52";"26";"14";"74";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"185";"52";"26";"14";"75";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"186";"53";"27";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"187";"53";"27";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"188";"53";"27";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"189";"53";"27";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"190";"53";"27";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"191";"54";"27";"14";"76";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"192";"54";"27";"14";"77";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"193";"55";"28";"13";"18";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"194";"55";"28";"13";"19";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"195";"56";"28";"14";"78";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"196";"56";"28";"14";"79";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"197";"56";"28";"14";"80";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"198";"56";"28";"14";"81";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"199";"56";"28";"14";"82";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"200";"56";"28";"14";"83";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"201";"57";"29";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"202";"57";"29";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"203";"57";"29";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"204";"57";"29";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"205";"57";"29";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"206";"58";"29";"14";"84";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"207";"58";"29";"14";"85";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"208";"59";"30";"13";"18";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"209";"59";"30";"13";"19";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"210";"60";"30";"14";"86";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"211";"61";"31";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"212";"61";"31";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"213";"61";"31";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"214";"61";"31";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"215";"61";"31";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"216";"62";"31";"14";"87";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"217";"62";"31";"14";"88";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"218";"63";"32";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"219";"63";"32";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"220";"63";"32";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"221";"63";"32";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"222";"64";"32";"14";"89";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"223";"65";"33";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"224";"65";"33";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"225";"65";"33";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"226";"65";"33";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"227";"65";"33";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"228";"65";"33";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"229";"66";"33";"14";"90";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"230";"67";"34";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"231";"67";"34";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"232";"67";"34";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"233";"67";"34";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"234";"67";"34";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"235";"68";"34";"14";"91";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"236";"68";"34";"14";"92";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"237";"68";"34";"14";"93";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"238";"68";"34";"14";"94";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"239";"69";"35";"13";"1";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"240";"69";"35";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"241";"69";"35";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"242";"69";"35";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"243";"69";"35";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"244";"69";"35";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"245";"69";"35";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"246";"69";"35";"13";"8";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"247";"70";"35";"14";"95";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"248";"70";"35";"14";"96";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"249";"70";"35";"14";"97";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"250";"70";"35";"14";"98";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"251";"70";"35";"14";"99";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"252";"70";"35";"14";"100";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"253";"70";"35";"14";"101";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"254";"70";"35";"14";"102";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"255";"70";"35";"14";"103";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"256";"70";"35";"14";"104";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"257";"71";"36";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"258";"71";"36";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"259";"71";"36";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"260";"71";"36";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"261";"71";"36";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"262";"71";"36";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"263";"72";"36";"14";"105";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"264";"72";"36";"14";"106";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"265";"72";"36";"14";"107";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"266";"72";"36";"14";"108";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"267";"72";"36";"14";"109";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"268";"72";"36";"14";"110";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"269";"73";"37";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"270";"73";"37";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"271";"73";"37";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"272";"73";"37";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"273";"73";"37";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"274";"74";"37";"14";"111";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"275";"75";"38";"13";"2";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"276";"75";"38";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"277";"75";"38";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"278";"75";"38";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"279";"75";"38";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"280";"76";"38";"14";"112";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"281";"77";"39";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"282";"77";"39";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"283";"77";"39";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"284";"77";"39";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"285";"78";"39";"14";"113";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"286";"79";"40";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"287";"79";"40";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"288";"79";"40";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"289";"79";"40";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"290";"80";"40";"14";"114";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"291";"80";"40";"14";"115";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"292";"81";"41";"13";"3";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"293";"81";"41";"13";"4";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"294";"81";"41";"13";"5";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"295";"81";"41";"13";"6";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"296";"81";"41";"13";"7";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
"297";"82";"41";"14";"116";"1";"0";"0.0000";"+";"0";"+";"0.00000000";"+"
